Feature,Coefficient
const,4.810212435633174
loan_amount,0.0
loan_to_value_ratio,-0.0022656839479840724
loan_term,0.0
property_value,0.10485889908829266
income,-0.19049242075385323
tract_population,0.0
tract_minority_population_percent,0.1437918406096428
ffiec_msa_md_median_family_income,0.21863950837992166
tract_to_msa_income_percentage,0.012991861097576095
tract_owner_occupied_units,0.004527009979464633
tract_one_to_four_family_homes,0.03415818882236534
tract_median_age_of_housing_units,0.0
conforming_loan_limit_NC,0.09700196855788625
derived_loan_product_type_Conventional:Subordinate Lien,0.03103517648344358
derived_loan_product_type_FHA:First Lien,-0.07583965012757769
derived_loan_product_type_FHA:Subordinate Lien,0.0
derived_loan_product_type_FSA/RHS:First Lien,0.0
derived_loan_product_type_VA:First Lien,-0.013386049317127228
derived_dwelling_category_Single Family (1-4 Units):Site-Built,0.009412745895263657
derived_ethnicity_Ethnicity Not Available,0.031557013418977355
derived_ethnicity_Hispanic or Latino,0.3415523046343325
derived_ethnicity_Joint,0.06188525336366133
derived_race_2 or more minority races,-0.05674640150642649
derived_race_American Indian or Alaska Native,-0.06458717556002236
derived_race_Asian,-0.032519993537454925
derived_race_Black or African American,-0.05766700495945917
derived_race_Joint,-0.056640770527123484
derived_race_Native Hawaiian or Other Pacific Islander,-0.043770378752686794
derived_race_Race Not Available,-0.056546023924942304
derived_sex_Female,-0.02760050375581068
derived_sex_Joint,0.13074019374977558
derived_sex_Sex Not Available,-0.05074288315863621
"purchaser_type_Commercial bank, savings bank, or savings association",0.4461798148920322
"purchaser_type_Credit union, mortgage company, or finance company",0.28146546038173964
purchaser_type_Fannie Mae,0.15647332084792503
purchaser_type_Freddie Mac,0.02275068906243078
purchaser_type_Ginnie Mae,0.7195758821294735
purchaser_type_Life insurance company,0.0
purchaser_type_Not applicable,-2.1924180668530666
purchaser_type_Other type of purchaser,0.6904991806249813
purchaser_type_Private securitizer,-0.040398195508775624
preapproval_Preapproval requested,0.1917178147936971
loan_type_Federal Housing Administration insured (FHA),-0.07596587748070453
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),0.0
loan_type_Veterans Affairs guaranteed (VA),-0.013386049317127228
lien_status_Secured by a subordinate lien,0.030123552965215284
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Not an open-end line of credit,-0.009893853413287107
open-end_line_of_credit_Open-end line of credit,-0.1963018751664098
hoepa_status_Not a high-cost mortgage,1.4027111787363271
hoepa_status_Not applicable,-1.5094259172357125
negative_amortization_No negative amortization,0.0
interest_only_payment_No interest-only payments,-0.06118174808509332
balloon_payment_No balloon payment,0.0
other_nonamortizing_features_Other non-fully amortizing features,0.039575405548990986
construction_method_Site-built,0.009412745895263657
manufactured_home_secured_property_type_Not applicable,0.009412745895263657
manufactured_home_land_property_interest_Not applicable,0.009412745895263657
total_units_2,-0.06077187494131851
total_units_3,-0.032199840736877955
total_units_4,0.009839926274037632
debt_to_income_ratio_30%-<36%,0.007311095929981768
debt_to_income_ratio_36,0.1047556391396462
debt_to_income_ratio_37,0.025813010286272135
debt_to_income_ratio_38,-0.033448182404312576
debt_to_income_ratio_39,0.07376948501816373
debt_to_income_ratio_40,0.07528618596933102
debt_to_income_ratio_41,0.08112112865695924
debt_to_income_ratio_42,0.03910830253683517
debt_to_income_ratio_43,-0.07119995966093819
debt_to_income_ratio_44,-0.04583795470529033
debt_to_income_ratio_45,-0.15230693820376176
debt_to_income_ratio_46,-0.12763225087751076
debt_to_income_ratio_47,-0.1315344865371636
debt_to_income_ratio_48,-0.08873041206886928
debt_to_income_ratio_49,-0.07482674713821982
debt_to_income_ratio_50%-60%,-0.448917376739546
debt_to_income_ratio_<20%,-0.09635203480547948
debt_to_income_ratio_>60%,-0.4568298398747904
debt_to_income_ratio_Exempt,0.02901513440788019
applicant_credit_score_type_Exempt,0.0
applicant_credit_score_type_Experian Fair Isaac,-0.022205124667310415
applicant_credit_score_type_FICO Risk Score Classic 04,-0.11811359959534934
applicant_credit_score_type_FICO Risk Score Classic 98,0.0
