Feature,Coefficient
const,0.0
loan_amount,-0.11029041577046211
loan_to_value_ratio,0.16878683521035573
interest_rate,0.27423230503695084
total_loan_costs,0.03119086088645643
origination_charges,0.040001562785173236
loan_term,0.0
property_value,0.007844421719715885
income,0.018644491241522794
tract_population,0.001032822567600261
tract_minority_population_percent,0.007310262251476221
ffiec_msa_md_median_family_income,0.007707390140434353
tract_to_msa_income_percentage,0.002317395124105272
tract_owner_occupied_units,0.0011613356403755808
tract_one_to_four_family_homes,-0.005755309383107944
tract_median_age_of_housing_units,0.0057546430961469205
conforming_loan_limit_NC,0.008691299465086944
derived_loan_product_type_Conventional:Subordinate Lien,0.0005779970754481216
derived_loan_product_type_FHA:First Lien,0.206920811001313
derived_loan_product_type_FSA/RHS:First Lien,-0.00012089403519340331
derived_loan_product_type_VA:First Lien,-0.08327119055104117
derived_dwelling_category_Single Family (1-4 Units):Site-Built,-0.0017293324007024366
derived_ethnicity_Ethnicity Not Available,-0.0
derived_ethnicity_Hispanic or Latino,0.00833432368005386
derived_ethnicity_Joint,0.0010170128125143703
derived_race_2 or more minority races,-9.686835367971457e-06
derived_race_American Indian or Alaska Native,0.0010488284855678647
derived_race_Asian,-0.005676504013979711
derived_race_Black or African American,0.009420605852091013
derived_race_Joint,-0.0
derived_race_Native Hawaiian or Other Pacific Islander,0.00023528578037280648
derived_race_Race Not Available,-0.0024073398837495203
derived_sex_Female,-0.00373109238150939
derived_sex_Joint,-0.008878088981340673
derived_sex_Sex Not Available,0.0
"purchaser_type_Commercial bank, savings bank, or savings association",0.007657022652254795
"purchaser_type_Credit union, mortgage company, or finance company",0.014965794441956762
purchaser_type_Fannie Mae,0.009392757917336817
purchaser_type_Farmer Mac,-3.1096795737999705e-05
purchaser_type_Freddie Mac,-0.0
purchaser_type_Ginnie Mae,0.01125488864951693
purchaser_type_Life insurance company,-0.0001278841394544278
purchaser_type_Not applicable,-0.01908684697809682
purchaser_type_Other type of purchaser,-0.0005258541793132369
purchaser_type_Private securitizer,0.002764785607364005
preapproval_Preapproval requested,-0.009308120679881442
loan_type_Federal Housing Administration insured (FHA),0.00020225104947476516
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),-0.0017888336613199058
loan_type_Veterans Affairs guaranteed (VA),-0.0030401926876108616
lien_status_Secured by a subordinate lien,1.3712404422988324e-08
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Not an open-end line of credit,0.0
hoepa_status_Not a high-cost mortgage,-0.005594519368065854
hoepa_status_Not applicable,-0.005417745984990464
negative_amortization_No negative amortization,0.0
interest_only_payment_No interest-only payments,-0.008253357805134972
balloon_payment_No balloon payment,-0.0036269368508881346
other_nonamortizing_features_Other non-fully amortizing features,-2.9329755080984043e-05
construction_method_Site-built,-1.1830814171021807e-06
manufactured_home_secured_property_type_Not applicable,-6.842408775855547e-17
manufactured_home_land_property_interest_Not applicable,-2.7872118364070216e-18
total_units_2,0.003906832833771187
total_units_3,0.0019484678371809907
total_units_4,0.002052619140482912
debt_to_income_ratio_30%-<36%,0.008227975845379253
debt_to_income_ratio_36,0.0054745506858534364
debt_to_income_ratio_37,0.0076348158522412815
debt_to_income_ratio_38,0.0096065654559037
debt_to_income_ratio_39,0.008741810419906279
debt_to_income_ratio_40,0.008951443587981799
debt_to_income_ratio_41,0.01176759465961446
debt_to_income_ratio_42,0.011025035028835934
debt_to_income_ratio_43,0.00907199625095048
debt_to_income_ratio_44,0.012810928353017179
debt_to_income_ratio_45,0.009345583087459627
debt_to_income_ratio_46,0.00883948583734836
debt_to_income_ratio_47,0.008350927271607713
debt_to_income_ratio_48,0.008401656874568132
debt_to_income_ratio_49,0.008236451870148025
