Feature,Coefficient
applicant_age_65-74,0.008711868350129407
applicant_age_<25,0.007515764755646828
applicant_age_>74,0.005587434589198952
co-applicant_age_35-44,0.002783643604650749
co-applicant_age_45-54,0.005740087971831948
co-applicant_age_55-64,0.0009013737989920749
co-applicant_age_65-74,0.0021169167749546386
co-applicant_age_8888,-0.004256602684891026
co-applicant_age_9999,0.0
co-applicant_age_<25,0.00536799342747002
co-applicant_age_>74,0.0009689518748380347
applicant_age_above_62_Yes,0.0
submission_of_application_Submitted directly to your institution,-0.011872511254051407
initially_payable_to_institution_Not initially payable to your institution,0.010305435779169026
aus-1_Guaranteed Underwriting System (GUS),-0.013983205879593098
aus-1_Loan Prospector (LP) or Loan Product Advisor,-0.0
aus-1_Not applicable,-0.002521149044378391
aus-1_Other,-0.007475793837997688
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,0.0011046107868075473
