Feature,Coefficient
total_units_4,0.058913334030788224
debt_to_income_ratio_30%-<36%,0.010448843872923436
debt_to_income_ratio_36,0.03768933539692425
debt_to_income_ratio_37,0.09200229549835161
debt_to_income_ratio_38,0.08407758957972812
debt_to_income_ratio_39,0.0532151074216837
debt_to_income_ratio_40,-0.009109739580939665
debt_to_income_ratio_41,-0.01620079246164827
debt_to_income_ratio_42,0.049474176407984086
debt_to_income_ratio_43,-0.13064397071169112
debt_to_income_ratio_44,-0.15964315972338902
debt_to_income_ratio_45,-0.08728772759666457
debt_to_income_ratio_46,-0.03733696270990793
debt_to_income_ratio_47,-0.004108095003040136
debt_to_income_ratio_48,-0.2481754639252669
debt_to_income_ratio_49,-0.18169930138200718
debt_to_income_ratio_50%-60%,-0.4195963936430508
debt_to_income_ratio_<20%,-0.18072727536074037
debt_to_income_ratio_>60%,-0.6158638151857857
debt_to_income_ratio_Exempt,0.025036150925548804
applicant_credit_score_type_Experian Fair Isaac,-0.015446780406778285
applicant_credit_score_type_FICO Risk Score Classic 04,0.013590063380481557
applicant_credit_score_type_FICO Risk Score Classic 98,0.06498606886895372
applicant_credit_score_type_More than one credit scoring model,-0.2726836410776876
applicant_credit_score_type_Not applicable,-0.14236696579292096
applicant_credit_score_type_Other credit scoring model,0.05826714681089775
applicant_credit_score_type_VantageScore 2.0,-0.030446248525962883
applicant_credit_score_type_VantageScore 3.0,-0.04404436099587707
co-applicant_credit_score_type_Experian Fair Isaac,0.06780120869685138
co-applicant_credit_score_type_FICO Risk Score Classic 04,0.0594650043300102
co-applicant_credit_score_type_FICO Risk Score Classic 98,0.010070360836969945
co-applicant_credit_score_type_More than one credit scoring model,0.05004038673990352
co-applicant_credit_score_type_No co-applicant,0.029189992492140344
co-applicant_credit_score_type_Not applicable,-0.433025882269876
co-applicant_credit_score_type_Other credit scoring model,0.04839544572725133
co-applicant_credit_score_type_VantageScore 2.0,0.04282313108526463
co-applicant_credit_score_type_VantageScore 3.0,-0.02061229669717783
applicant_ethnicity_observed_Not applicable,-0.2101607646081773
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,-0.1531218896149401
co-applicant_ethnicity_observed_No co-applicant,0.05316003522210403
co-applicant_ethnicity_observed_Not applicable,0.052796442641686654
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.1319134792633316
applicant_race_observed_Not applicable,-0.42919970597792917
applicant_race_observed_Not collected on the basis of visual observation or surname,-0.0015486340195138648
co-applicant_race_observed_No co-applicant,0.05219791354114924
co-applicant_race_observed_Not applicable,0.020497240924157965
co-applicant_race_observed_Not collected on the basis of visual observation or surname,0.048629622455146966
applicant_sex_Applicant selected both male and female,-0.038499136945263315
applicant_sex_Female,-0.10991254393247052
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.022112736152421736
co-applicant_sex_Co-applicant selected both male and female,0.0
co-applicant_sex_Female,0.11606357545207005
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.06218300991837749
co-applicant_sex_No co-applicant,0.057827419303950175
co-applicant_sex_Not applicable,0.0
applicant_sex_observed_Not applicable,-0.1732694977320988
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.18649135882376627
co-applicant_sex_observed_No co-applicant,0.057827419303950175
co-applicant_sex_observed_Not applicable,0.06899627373609842
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,0.107843472652956
applicant_age_35-44,0.08804955752554196
applicant_age_45-54,-0.22219078510791918
applicant_age_55-64,-0.25228906211897156
applicant_age_65-74,-0.11486097084422782
applicant_age_<25,-0.10393145772149984
applicant_age_>74,-0.07037549044712736
co-applicant_age_35-44,-0.034225727011784966
co-applicant_age_45-54,0.06216762375033427
co-applicant_age_55-64,0.037187851869076236
co-applicant_age_65-74,-0.12814614824344187
co-applicant_age_8888,-0.03292537465392555
co-applicant_age_9999,0.04356544605364115
co-applicant_age_<25,-0.14563020061933618
co-applicant_age_>74,-0.06476147031369177
applicant_age_above_62_Yes,0.0021268476450099776
submission_of_application_Submitted directly to your institution,0.34007222990914887
initially_payable_to_institution_Not applicable,-0.7797827489226654
initially_payable_to_institution_Not initially payable to your institution,0.00606529695832338
aus-1_Guaranteed Underwriting System (GUS),0.04497941606374445
aus-1_Loan Prospector (LP) or Loan Product Advisor,-0.19607514699080517
aus-1_Not applicable,0.35390525986312527
aus-1_Other,-0.03721361664028535
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,0.15197188851697335
