Feature,Coefficient
const,4.422910649630288
loan_amount,-0.11638217782581382
loan_to_value_ratio,-0.3351315531189121
loan_term,0.0
property_value,0.12678632184222752
income,0.06138078752222882
tract_population,0.030394163800870573
tract_minority_population_percent,-0.0449938302834617
ffiec_msa_md_median_family_income,-0.23226593068478188
tract_to_msa_income_percentage,-0.17139684771506947
tract_owner_occupied_units,-0.11648433152998532
tract_one_to_four_family_homes,0.11790754544955229
tract_median_age_of_housing_units,0.012223890532232672
conforming_loan_limit_NC,0.003020471712826953
derived_loan_product_type_Conventional:Subordinate Lien,0.013529024475096478
derived_loan_product_type_FHA:First Lien,-0.08143769788401266
derived_loan_product_type_FHA:Subordinate Lien,-0.035185531208123726
derived_loan_product_type_FSA/RHS:First Lien,-0.012944618161552564
derived_loan_product_type_VA:First Lien,-0.02361156424515461
derived_dwelling_category_Single Family (1-4 Units):Site-Built,0.017164891089287173
derived_ethnicity_Ethnicity Not Available,-0.08006779305502097
derived_ethnicity_Hispanic or Latino,-0.175503551719968
derived_ethnicity_Joint,-0.07287579793191924
derived_race_2 or more minority races,-0.03643753917520197
derived_race_American Indian or Alaska Native,-0.023160566338290778
derived_race_Asian,0.14816402939589957
derived_race_Black or African American,-0.07562081844927294
derived_race_Joint,-0.08895638920003644
derived_race_Native Hawaiian or Other Pacific Islander,-0.041179248945755746
derived_race_Race Not Available,-0.04333795582932092
derived_sex_Female,0.036392196415756375
derived_sex_Joint,0.07553092575767499
derived_sex_Sex Not Available,-0.01701632942524014
"purchaser_type_Commercial bank, savings bank, or savings association",0.8926762549121728
"purchaser_type_Credit union, mortgage company, or finance company",0.8378234951652446
purchaser_type_Fannie Mae,-0.013649120759514483
purchaser_type_Freddie Mac,-0.19775043470332615
purchaser_type_Ginnie Mae,0.20105358424174977
purchaser_type_Life insurance company,0.009820778780904768
purchaser_type_Not applicable,-1.5053826325781259
purchaser_type_Other type of purchaser,0.5818478981017452
purchaser_type_Private securitizer,-0.04229879135090565
preapproval_Preapproval requested,0.22619281765414492
loan_type_Federal Housing Administration insured (FHA),-0.08284593393243461
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),-0.012944618161552564
loan_type_Veterans Affairs guaranteed (VA),-0.02361156424515461
lien_status_Secured by a subordinate lien,0.004989210138817038
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Open-end line of credit,-0.28895816860549056
hoepa_status_Not a high-cost mortgage,1.6106633939185369
hoepa_status_Not applicable,-1.8835005774649867
negative_amortization_No negative amortization,0.0
interest_only_payment_No interest-only payments,-0.14131359904394028
balloon_payment_No balloon payment,-0.06187295524305427
other_nonamortizing_features_Other non-fully amortizing features,-0.023311825375903903
construction_method_Site-built,0.017164891089287173
manufactured_home_secured_property_type_Manufactured home and not land,-0.011407549922587336
manufactured_home_secured_property_type_Not applicable,0.017164891089287173
manufactured_home_land_property_interest_Not applicable,0.017164891089287173
total_units_2,-0.0959701423462016
total_units_3,-0.019726569757443736
total_units_4,0.0797395767213989
debt_to_income_ratio_30%-<36%,0.12715985783029288
debt_to_income_ratio_36,0.08351294392762876
debt_to_income_ratio_37,0.06696220056497522
debt_to_income_ratio_38,0.05596029371886114
debt_to_income_ratio_39,0.009816517023243302
debt_to_income_ratio_40,0.02723537787251348
debt_to_income_ratio_41,0.04179103745609626
debt_to_income_ratio_42,-0.05327929886477323
debt_to_income_ratio_43,0.020699074275241827
debt_to_income_ratio_44,-0.02194487825824991
debt_to_income_ratio_45,0.04107920026089181
debt_to_income_ratio_46,-0.019704788765141354
debt_to_income_ratio_47,0.08011706484256718
debt_to_income_ratio_48,-0.05444214440187694
debt_to_income_ratio_49,-0.13062540599389696
debt_to_income_ratio_50%-60%,-0.21825526189814312
debt_to_income_ratio_<20%,0.049178517005426706
debt_to_income_ratio_>60%,-0.4607497433426127
debt_to_income_ratio_Exempt,0.08006304258814852
applicant_credit_score_type_Equifax Beacon 5.0,0.005996635935258054
applicant_credit_score_type_Experian Fair Isaac,-0.07430425919245615
applicant_credit_score_type_FICO Risk Score Classic 04,0.11123515662897628
applicant_credit_score_type_FICO Risk Score Classic 98,-0.022166193036926903
applicant_credit_score_type_More than one credit scoring model,-0.1256710838058623
applicant_credit_score_type_Not applicable,-0.1148532220189677
applicant_credit_score_type_Other credit scoring model,0.0814453481980456
applicant_credit_score_type_VantageScore 2.0,-0.03676420091762841
applicant_credit_score_type_VantageScore 3.0,-0.03359596986344645
co-applicant_credit_score_type_Equifax Beacon 5.0,0.032048872710967034
co-applicant_credit_score_type_Experian Fair Isaac,0.002479613339807789
co-applicant_credit_score_type_FICO Risk Score Classic 04,-0.0020429318398144597
co-applicant_credit_score_type_FICO Risk Score Classic 98,-0.0014730017913828473
co-applicant_credit_score_type_More than one credit scoring model,-0.04390343794896236
co-applicant_credit_score_type_No co-applicant,0.019858250082664248
co-applicant_credit_score_type_Not applicable,-0.06219755613543071
co-applicant_credit_score_type_Other credit scoring model,0.08155187226316148
co-applicant_credit_score_type_VantageScore 2.0,-0.017773706670328182
co-applicant_credit_score_type_VantageScore 3.0,-0.02321624287552121
applicant_ethnicity-1_Hispanic or Latino,-0.1649341768713513
"applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",-0.08006779305502097
applicant_ethnicity-1_Not applicable,0.0
co-applicant_ethnicity-1_Hispanic or Latino,0.06794740360036951
"co-applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",0.00697432624566029
co-applicant_ethnicity-1_No co-applicant,0.03636235777916918
co-applicant_ethnicity-1_Not applicable,-0.010712725587078748
applicant_ethnicity_observed_Not applicable,-0.0942871436347817
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.007561079341720082
co-applicant_ethnicity_observed_No co-applicant,0.03636235777916918
co-applicant_ethnicity_observed_Not applicable,-0.03717253625391406
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,-0.007230056473249745
applicant_race-1_American Indian or Alaska Native,-0.013665707604371058
applicant_race-1_Asian,0.14187132342727868
applicant_race-1_Black or African American,-0.03137080936590115
"applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",-0.04332026338494142
applicant_race-1_Native Hawaiian or Other Pacific Islander,-0.00239889420754577
applicant_race-1_Not applicable,0.0
co-applicant_race-1_American Indian or Alaska Native,-0.004044277512028226
co-applicant_race-1_Asian,-0.03833809442037602
co-applicant_race-1_Black or African American,0.04261659009251319
"co-applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",0.053661450959446626
co-applicant_race-1_Native Hawaiian or Other Pacific Islander,0.00010974619293128145
co-applicant_race-1_No co-applicant,0.03636235777916918
co-applicant_race-1_Not applicable,-0.0003953458084471874
applicant_race_observed_Not applicable,-0.09218858733291106
applicant_race_observed_Not collected on the basis of visual observation or surname,0.01480408774146656
co-applicant_race_observed_No co-applicant,0.03636235777916918
co-applicant_race_observed_Not applicable,-0.02411257117514454
co-applicant_race_observed_Not collected on the basis of visual observation or surname,-0.01049487716840991
applicant_sex_Applicant selected both male and female,-0.025745106707090907
applicant_sex_Female,-0.021555181141359462
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.01701632942524014
applicant_sex_Not applicable,0.0
co-applicant_sex_Co-applicant selected both male and female,-0.005019702879222917
co-applicant_sex_Female,0.16646584016830984
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.037291819580958716
co-applicant_sex_No co-applicant,0.03636235777916918
co-applicant_sex_Not applicable,-0.009983830289946939
applicant_sex_observed_Not applicable,-0.09378352795542035
applicant_sex_observed_Not collected on the basis of visual observation or surname,0.034071315788131135
co-applicant_sex_observed_No co-applicant,0.03636235777916918
co-applicant_sex_observed_Not applicable,-0.019184375656758002
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.0067098465854851155
applicant_age_35-44,-0.03876404545662277
applicant_age_45-54,-0.042011547686113135
applicant_age_55-64,-0.003599828514029656
applicant_age_65-74,-0.06212071473759965
applicant_age_<25,0.035063076195890185
applicant_age_>74,0.05208208299352518
co-applicant_age_35-44,0.05647297156488102
co-applicant_age_45-54,0.05882024503226604
co-applicant_age_55-64,0.004269879275936472
co-applicant_age_65-74,0.18394053544776393
co-applicant_age_8888,-0.03500700383347603
co-applicant_age_9999,-0.03290405011567417
co-applicant_age_<25,0.10454250142885198
co-applicant_age_>74,0.02869096895279644
applicant_age_above_62_Yes,0.057372044771799906
submission_of_application_Submitted directly to your institution,-0.2413605398901637
initially_payable_to_institution_Not applicable,-0.6496056914650653
initially_payable_to_institution_Not initially payable to your institution,-0.18303386419567033
aus-1_Guaranteed Underwriting System (GUS),0.1619874256582908
aus-1_Internal Proprietary System,-0.03739127177468126
aus-1_Loan Prospector (LP) or Loan Product Advisor,0.13575882854259874
aus-1_Not applicable,0.3175875960708469
aus-1_Other,0.03750874110812092
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,0.12355047415137616
