Feature,Coefficient
const,4.326908525185904
loan_amount,0.0
loan_to_value_ratio,-0.0891140959516572
loan_term,0.0
property_value,0.0
income,0.0
tract_population,0.0
tract_minority_population_percent,0.1322329983957381
ffiec_msa_md_median_family_income,0.05580554226569609
tract_to_msa_income_percentage,0.0
tract_owner_occupied_units,0.0
tract_one_to_four_family_homes,0.0
tract_median_age_of_housing_units,0.0
conforming_loan_limit_NC,-0.01130680893723179
derived_loan_product_type_Conventional:Subordinate Lien,0.0
derived_loan_product_type_FHA:First Lien,0.0
derived_loan_product_type_FHA:Subordinate Lien,-0.0037259429058045675
derived_loan_product_type_FSA/RHS:First Lien,0.0
derived_loan_product_type_VA:First Lien,0.0
derived_dwelling_category_Single Family (1-4 Units):Site-Built,0.0
"purchaser_type_Commercial bank, savings bank, or savings association",0.4482640431712747
"purchaser_type_Credit union, mortgage company, or finance company",0.6385078419377936
purchaser_type_Fannie Mae,0.0
purchaser_type_Farmer Mac,0.0
purchaser_type_Freddie Mac,0.26177766817013814
purchaser_type_Ginnie Mae,0.0
purchaser_type_Life insurance company,0.0
purchaser_type_Not applicable,-2.095381863150278
purchaser_type_Other type of purchaser,0.06346180037160246
purchaser_type_Private securitizer,0.0
preapproval_Preapproval requested,0.11132388104481854
loan_type_Federal Housing Administration insured (FHA),-0.004277376233068867
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),0.0
loan_type_Veterans Affairs guaranteed (VA),0.0
lien_status_Secured by a subordinate lien,-0.020066882803591923
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Open-end line of credit,-0.20772131762593887
hoepa_status_Not a high-cost mortgage,1.417875033680769
hoepa_status_Not applicable,-1.4940230813643587
negative_amortization_No negative amortization,0.0
interest_only_payment_No interest-only payments,-0.05398746953034041
balloon_payment_No balloon payment,0.03774735468090528
other_nonamortizing_features_Other non-fully amortizing features,-0.0010448412773545188
construction_method_Site-built,0.0
manufactured_home_secured_property_type_Manufactured home and not land,0.0
manufactured_home_secured_property_type_Not applicable,0.0
manufactured_home_land_property_interest_Indirect ownership,0.0046586381459384095
manufactured_home_land_property_interest_Not applicable,0.0
manufactured_home_land_property_interest_Paid leasehold,-0.005580604646872806
total_units_2,-0.01798050936228796
total_units_3,-0.04333278824110276
total_units_4,-0.01723259419087585
debt_to_income_ratio_30%-<36%,0.04337064891594155
debt_to_income_ratio_36,0.008089707824705694
debt_to_income_ratio_37,0.021179359845329135
debt_to_income_ratio_38,0.0
debt_to_income_ratio_39,0.006152593278804009
debt_to_income_ratio_40,0.004558716169988994
debt_to_income_ratio_41,0.013397624043474108
