Feature,Coefficient
debt_to_income_ratio_30%-<36%,0.0460148578971316
debt_to_income_ratio_36,0.009735073493060428
debt_to_income_ratio_37,0.02367200045040913
debt_to_income_ratio_38,0.0
debt_to_income_ratio_39,0.00858984352739175
debt_to_income_ratio_40,0.005421761022432527
debt_to_income_ratio_41,0.01767051176198038
debt_to_income_ratio_42,0.000569358607292598
debt_to_income_ratio_43,0.0
debt_to_income_ratio_44,-0.06979257902916945
debt_to_income_ratio_45,0.0
debt_to_income_ratio_46,-0.13369723733923047
debt_to_income_ratio_47,-0.113219161720108
debt_to_income_ratio_48,-0.09826619306725709
debt_to_income_ratio_49,-0.14875541438821815
debt_to_income_ratio_50%-60%,-0.33540235420966025
debt_to_income_ratio_<20%,-0.05695563347544799
debt_to_income_ratio_>60%,-0.40298193846879726
applicant_credit_score_type_Experian Fair Isaac,0.0
applicant_credit_score_type_FICO Risk Score Classic 04,0.0
applicant_credit_score_type_FICO Risk Score Classic 98,0.0
applicant_credit_score_type_More than one credit scoring model,0.0
applicant_credit_score_type_Not applicable,-0.12401769086503796
applicant_credit_score_type_Other credit scoring model,0.12158628791223387
applicant_credit_score_type_VantageScore 2.0,0.011244652106637382
applicant_credit_score_type_VantageScore 3.0,0.0
co-applicant_credit_score_type_Experian Fair Isaac,0.08166665254093453
co-applicant_credit_score_type_FICO Risk Score Classic 04,0.06385789411022523
co-applicant_credit_score_type_FICO Risk Score Classic 98,0.0
co-applicant_credit_score_type_More than one credit scoring model,0.019779807079510683
co-applicant_credit_score_type_No co-applicant,-0.006873843276379234
co-applicant_credit_score_type_Not applicable,-0.1803175828301487
co-applicant_credit_score_type_Other credit scoring model,0.018859636044155952
co-applicant_credit_score_type_VantageScore 2.0,0.0005515123415800985
co-applicant_credit_score_type_VantageScore 3.0,0.0
applicant_ethnicity_observed_Not applicable,-0.17116959333093704
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,-0.005822413103791784
co-applicant_ethnicity_observed_No co-applicant,0.0
co-applicant_ethnicity_observed_Not applicable,0.0
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.0
applicant_race_observed_Not applicable,-0.1498670118112871
applicant_race_observed_Not collected on the basis of visual observation or surname,0.0
co-applicant_race_observed_No co-applicant,0.0
co-applicant_race_observed_Not applicable,0.0
co-applicant_race_observed_Not collected on the basis of visual observation or surname,0.0
applicant_sex_Applicant selected both male and female,0.0
applicant_sex_Female,0.0
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.0
applicant_sex_Not applicable,0.0
co-applicant_sex_Co-applicant selected both male and female,0.0
co-applicant_sex_Female,0.0194009101796273
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.005589801101952139
co-applicant_sex_No co-applicant,0.0
co-applicant_sex_Not applicable,0.0
applicant_sex_observed_Not applicable,-0.12271441161102169
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.35920929218944714
co-applicant_sex_observed_No co-applicant,0.0
co-applicant_sex_observed_Not applicable,0.0
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,0.0
applicant_age_35-44,0.08378945120782809
applicant_age_45-54,-0.011380074005824506
applicant_age_55-64,0.0
applicant_age_65-74,0.0
applicant_age_<25,-0.020020377116254488
applicant_age_>74,0.0
co-applicant_age_35-44,0.044957395538574564
co-applicant_age_45-54,-0.006755704847821284
co-applicant_age_55-64,0.0
co-applicant_age_65-74,0.0
co-applicant_age_8888,-0.034687054724402186
co-applicant_age_9999,0.0
co-applicant_age_<25,0.0
co-applicant_age_>74,0.0
applicant_age_above_62_Yes,0.0
submission_of_application_Not submitted directly to your institution,0.0
submission_of_application_Submitted directly to your institution,0.0
initially_payable_to_institution_Initially payable to your institution,0.13871834980832567
initially_payable_to_institution_Not applicable,-0.7703973988425573
initially_payable_to_institution_Not initially payable to your institution,0.0
aus-1_Guaranteed Underwriting System (GUS),0.1421461945377544
aus-1_Loan Prospector (LP) or Loan Product Advisor,0.0
aus-1_Not applicable,0.4396845277364345
aus-1_Other,-0.010225959331348329
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,-0.17177002588968543
