Feature,Coefficient
const,0.0
loan_amount,-0.11110747953605003
loan_to_value_ratio,0.16902020485181685
interest_rate,0.2742749623434471
total_loan_costs,0.031267236615090094
origination_charges,0.03996473408935567
loan_term,0.0
property_value,0.00878395285536672
income,0.01837065202903717
tract_population,0.001005511059493523
tract_minority_population_percent,0.007537931387488777
ffiec_msa_md_median_family_income,0.007745449926229595
tract_to_msa_income_percentage,0.0023229096775956013
tract_owner_occupied_units,0.0013777907606475244
tract_one_to_four_family_homes,-0.005878347769207812
tract_median_age_of_housing_units,0.005810267235195368
conforming_loan_limit_NC,0.008741644153761784
derived_loan_product_type_Conventional:Subordinate Lien,0.0006433251575656187
derived_loan_product_type_FHA:First Lien,0.2070548494837835
derived_loan_product_type_FSA/RHS:First Lien,-0.00020509071289638757
derived_loan_product_type_VA:First Lien,-0.0833764692145713
derived_dwelling_category_Single Family (1-4 Units):Site-Built,-0.001761422593878729
derived_ethnicity_Ethnicity Not Available,-0.0011395005775197786
derived_ethnicity_Hispanic or Latino,0.008576017669657226
derived_ethnicity_Joint,0.0011642174914719568
derived_race_2 or more minority races,0.0003549896417523717
derived_race_American Indian or Alaska Native,0.0011118782017750341
derived_race_Asian,0.0019365181273632644
derived_race_Black or African American,0.014174720040445234
derived_race_Joint,0.002620180621195314
derived_race_Native Hawaiian or Other Pacific Islander,0.0006050134244372099
derived_race_Race Not Available,-0.002573466018417384
derived_sex_Female,-0.0037895144516276423
derived_sex_Joint,-0.009158730397291715
derived_sex_Sex Not Available,0.0003646796523082491
"purchaser_type_Commercial bank, savings bank, or savings association",0.007676146418376071
"purchaser_type_Credit union, mortgage company, or finance company",0.014958127684800794
purchaser_type_Fannie Mae,0.009434407977866302
purchaser_type_Farmer Mac,-3.573522100887225e-05
purchaser_type_Freddie Mac,-0.0
purchaser_type_Ginnie Mae,0.011304458635146942
purchaser_type_Life insurance company,-0.0001320679335278811
purchaser_type_Not applicable,-0.019032440270333784
purchaser_type_Other type of purchaser,-0.0005372932677815783
purchaser_type_Private securitizer,0.002785665029560098
preapproval_Preapproval requested,-0.009311262419129001
loan_type_Federal Housing Administration insured (FHA),2.607393260252697e-05
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),-0.001642496809250724
loan_type_Veterans Affairs guaranteed (VA),-0.0029877132542250446
lien_status_Secured by a subordinate lien,4.238991289173147e-08
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Not an open-end line of credit,0.0
hoepa_status_Not a high-cost mortgage,-0.005922105137124555
hoepa_status_Not applicable,-0.0057842467874176
negative_amortization_No negative amortization,0.0
interest_only_payment_No interest-only payments,-0.008348931848004252
balloon_payment_No balloon payment,-0.0036409459359873645
other_nonamortizing_features_Other non-fully amortizing features,-4.472705839286477e-05
construction_method_Site-built,-3.2937793518924283e-06
manufactured_home_secured_property_type_Not applicable,-1.2301025759692116e-16
manufactured_home_land_property_interest_Not applicable,-8.067211723685111e-18
total_units_2,0.003949463926735973
total_units_3,0.001965726288845769
total_units_4,0.0020162200921081046
debt_to_income_ratio_30%-<36%,0.0082972440274658
debt_to_income_ratio_36,0.005512399950904325
debt_to_income_ratio_37,0.007693505022782322
debt_to_income_ratio_38,0.009670334430552742
debt_to_income_ratio_39,0.008792031905796381
debt_to_income_ratio_40,0.009014080935739983
debt_to_income_ratio_41,0.011839955367216944
debt_to_income_ratio_42,0.011172202848818872
debt_to_income_ratio_43,0.009147629475088803
debt_to_income_ratio_44,0.01289602464848831
debt_to_income_ratio_45,0.009406186528204713
debt_to_income_ratio_46,0.008911902886875323
debt_to_income_ratio_47,0.008400969402572225
debt_to_income_ratio_48,0.008520756835826874
debt_to_income_ratio_49,0.008407284749072624
debt_to_income_ratio_50%-60%,0.007414728044251306
debt_to_income_ratio_<20%,-0.0029434095963105675
debt_to_income_ratio_>60%,0.005773342880988105
applicant_credit_score_type_Experian Fair Isaac,0.002295002245579817
applicant_credit_score_type_FICO Risk Score Classic 04,0.002968601919589965
applicant_credit_score_type_FICO Risk Score Classic 98,0.003259154463219701
applicant_credit_score_type_More than one credit scoring model,0.007408580495240055
applicant_credit_score_type_Not applicable,0.00858157456313803
applicant_credit_score_type_Other credit scoring model,0.0063580528278896365
applicant_credit_score_type_VantageScore 2.0,0.004008587900406087
applicant_credit_score_type_VantageScore 3.0,0.0004438154865450537
co-applicant_credit_score_type_Experian Fair Isaac,-0.0033010355336056487
co-applicant_credit_score_type_FICO Risk Score Classic 04,0.0019847017089482865
co-applicant_credit_score_type_FICO Risk Score Classic 98,0.000610933563576387
co-applicant_credit_score_type_More than one credit scoring model,0.001087083228514256
co-applicant_credit_score_type_No co-applicant,-0.012954474854135655
co-applicant_credit_score_type_Not applicable,-0.0
co-applicant_credit_score_type_Other credit scoring model,-0.002871304466226374
co-applicant_credit_score_type_VantageScore 2.0,-0.0003664994199752737
co-applicant_credit_score_type_VantageScore 3.0,-0.002357875357582803
applicant_ethnicity_observed_Not applicable,0.0
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.020153657013016572
co-applicant_ethnicity_observed_No co-applicant,-0.0
co-applicant_ethnicity_observed_Not applicable,-0.0018301681814747491
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.0
applicant_race_observed_Not applicable,0.013049128972186616
applicant_race_observed_Not collected on the basis of visual observation or surname,0.007923241175520167
co-applicant_race_observed_No co-applicant,0.0
co-applicant_race_observed_Not applicable,-0.0
co-applicant_race_observed_Not collected on the basis of visual observation or surname,-0.0024197937782974663
applicant_sex_Applicant selected both male and female,0.004285720152366703
applicant_sex_Female,0.0018178538994941059
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",6.801239030715845e-05
co-applicant_sex_Co-applicant selected both male and female,0.0010099243801220265
co-applicant_sex_Female,0.0
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.0011230729414956789
co-applicant_sex_No co-applicant,-0.0023773492129002473
co-applicant_sex_Not applicable,0.002053735636264781
applicant_sex_observed_Not applicable,0.0
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.03870257267812855
co-applicant_sex_observed_No co-applicant,-9.461865949353913e-05
co-applicant_sex_observed_Not applicable,0.0
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.0
applicant_age_35-44,0.0048062595598230805
applicant_age_45-54,0.008146878726304768
applicant_age_55-64,0.005133939597232751
applicant_age_65-74,0.004500530965256239
applicant_age_<25,0.009519015284572503
applicant_age_>74,0.0013186096932547738
co-applicant_age_35-44,-0.0029891943396825466
co-applicant_age_45-54,0.001478097577652947
co-applicant_age_55-64,-0.000395676498294785
co-applicant_age_65-74,-0.0003264353652836415
co-applicant_age_8888,-0.004474797764685909
co-applicant_age_9999,0.0
co-applicant_age_<25,0.004161660039784131
co-applicant_age_>74,-0.0009253299669932197
