Feature,Coefficient
const,4.910881867236922
loan_amount,0.05735747862308864
loan_to_value_ratio,-0.33068441560608625
loan_term,0.0
property_value,0.011559262803133977
income,-0.026191639326876747
tract_population,-0.03837189398868524
tract_minority_population_percent,0.04003635902614618
ffiec_msa_md_median_family_income,0.340648812401205
tract_to_msa_income_percentage,-0.11708792251204653
tract_owner_occupied_units,-0.029972499628137018
tract_one_to_four_family_homes,0.09361737306503543
tract_median_age_of_housing_units,0.0
conforming_loan_limit_NC,-0.011991480168843383
derived_loan_product_type_Conventional:Subordinate Lien,-0.0051827544591669114
derived_loan_product_type_FHA:First Lien,-0.05991599060126679
derived_loan_product_type_FHA:Subordinate Lien,0.0
derived_loan_product_type_FSA/RHS:First Lien,0.0
derived_loan_product_type_VA:First Lien,0.0
derived_dwelling_category_Single Family (1-4 Units):Site-Built,0.010075578627570574
derived_ethnicity_Ethnicity Not Available,0.09722105733834221
derived_ethnicity_Hispanic or Latino,0.2620161826909526
derived_ethnicity_Joint,0.0
derived_race_2 or more minority races,-0.005729880772135611
derived_race_American Indian or Alaska Native,0.007367217079487475
derived_race_Asian,0.0
derived_race_Black or African American,-0.0006115439902503771
derived_race_Joint,-0.09997373756527805
derived_race_Native Hawaiian or Other Pacific Islander,0.002522188085324923
derived_race_Race Not Available,-0.2083385099361044
derived_sex_Female,-0.006967152074258873
derived_sex_Joint,0.07600844502613674
derived_sex_Sex Not Available,-0.01703132448410005
"purchaser_type_Commercial bank, savings bank, or savings association",0.5174588418120204
"purchaser_type_Credit union, mortgage company, or finance company",0.5770884931003663
purchaser_type_Fannie Mae,0.1509054295442404
purchaser_type_Farmer Mac,0.0
purchaser_type_Freddie Mac,0.0
purchaser_type_Ginnie Mae,0.36342650212010424
purchaser_type_Life insurance company,0.0
purchaser_type_Not applicable,-1.961072459101982
purchaser_type_Other type of purchaser,0.09498535388341131
purchaser_type_Private securitizer,0.0
preapproval_Preapproval requested,0.0
loan_type_Federal Housing Administration insured (FHA),-0.06003111455993651
loan_type_USDA Rural Housing Service or Farm Service Agency guaranteed (RHS or FSA),0.0
loan_type_Veterans Affairs guaranteed (VA),0.0
lien_status_Secured by a subordinate lien,-0.005322035745953848
reverse_mortgage_Not a reverse mortgage,0.0
open-end_line_of_credit_Not an open-end line of credit,0.06760612542532894
open-end_line_of_credit_Open-end line of credit,-0.06760612542534611
hoepa_status_Not a high-cost mortgage,1.4575975950019153
hoepa_status_Not applicable,-1.6231961720078145
negative_amortization_No negative amortization,0.0026168657669647525
interest_only_payment_No interest-only payments,0.0
balloon_payment_No balloon payment,0.029820673112052075
other_nonamortizing_features_Other non-fully amortizing features,-0.031129744152882572
construction_method_Site-built,0.010075578627570574
manufactured_home_secured_property_type_Manufactured home and not land,0.0
manufactured_home_secured_property_type_Not applicable,0.010075578627570574
manufactured_home_land_property_interest_Not applicable,0.010075578627570574
total_units_2,0.0
total_units_3,0.01364105918767497
total_units_4,0.05211020502952815
debt_to_income_ratio_30%-<36%,0.008117524237693293
debt_to_income_ratio_36,0.03591706558798384
debt_to_income_ratio_37,0.09293478638274527
debt_to_income_ratio_38,0.0878332948976587
debt_to_income_ratio_39,0.050528931009674365
debt_to_income_ratio_40,0.0
debt_to_income_ratio_41,-7.295313575793203e-06
debt_to_income_ratio_42,0.04618546540528501
debt_to_income_ratio_43,-0.11019666625143872
debt_to_income_ratio_44,-0.1209727453734036
debt_to_income_ratio_45,-0.06433869155242813
debt_to_income_ratio_46,-0.022896639339847154
debt_to_income_ratio_47,0.0
debt_to_income_ratio_48,-0.22035924192000939
debt_to_income_ratio_49,-0.16141930527447335
debt_to_income_ratio_50%-60%,-0.3884328351012363
debt_to_income_ratio_<20%,-0.16847300969783713
debt_to_income_ratio_>60%,-0.573962784075415
debt_to_income_ratio_Exempt,0.020359092349608088
applicant_credit_score_type_Experian Fair Isaac,0.0
applicant_credit_score_type_FICO Risk Score Classic 04,0.01905003355165991
applicant_credit_score_type_FICO Risk Score Classic 98,0.04406896338293676
applicant_credit_score_type_More than one credit scoring model,-0.23244121324442893
applicant_credit_score_type_Not applicable,-0.12001952049271776
applicant_credit_score_type_Other credit scoring model,0.05243602268082668
applicant_credit_score_type_VantageScore 2.0,0.0
applicant_credit_score_type_VantageScore 3.0,0.0
co-applicant_credit_score_type_Experian Fair Isaac,0.043107885057943066
co-applicant_credit_score_type_FICO Risk Score Classic 04,0.03622213924340253
co-applicant_credit_score_type_FICO Risk Score Classic 98,0.007652318288059561
co-applicant_credit_score_type_More than one credit scoring model,0.02226176419656233
co-applicant_credit_score_type_No co-applicant,0.0
co-applicant_credit_score_type_Not applicable,-0.4236307364330277
co-applicant_credit_score_type_Other credit scoring model,0.04260010892319035
co-applicant_credit_score_type_VantageScore 2.0,0.0
co-applicant_credit_score_type_VantageScore 3.0,0.0
applicant_ethnicity-1_Hispanic or Latino,0.07520104459705675
"applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",0.09765991040962817
applicant_ethnicity-1_Not applicable,0.0
co-applicant_ethnicity-1_Hispanic or Latino,0.10697880071150204
"co-applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",-0.031327541016991194
co-applicant_ethnicity-1_No co-applicant,0.0
co-applicant_ethnicity-1_Not applicable,0.0016940061110039505
applicant_ethnicity_observed_Not applicable,-0.17739468173605938
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,-0.12560983576754206
co-applicant_ethnicity_observed_No co-applicant,0.0
co-applicant_ethnicity_observed_Not applicable,0.01142268597257896
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.06053077893698496
applicant_race-1_American Indian or Alaska Native,0.0
applicant_race-1_Asian,0.0
applicant_race-1_Black or African American,-0.0362672169811808
"applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",-0.20837490623026936
applicant_race-1_Native Hawaiian or Other Pacific Islander,0.0
applicant_race-1_Not applicable,0.0
co-applicant_race-1_American Indian or Alaska Native,-0.020336650348598818
co-applicant_race-1_Asian,-0.056463339832393496
co-applicant_race-1_Black or African American,0.0
"co-applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",-0.016132174978784126
co-applicant_race-1_Native Hawaiian or Other Pacific Islander,0.0
co-applicant_race-1_No co-applicant,0.0
applicant_race_observed_Not applicable,-0.39270882898740495
applicant_race_observed_Not collected on the basis of visual observation or surname,0.0
co-applicant_race_observed_No co-applicant,0.0
co-applicant_race_observed_Not applicable,2.3124570988417995e-09
co-applicant_race_observed_Not collected on the basis of visual observation or surname,0.0
applicant_sex_Applicant selected both male and female,-0.008003901002626686
applicant_sex_Female,-0.13806628541653984
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.01703132448410005
co-applicant_sex_Co-applicant selected both male and female,0.0
co-applicant_sex_Female,0.03995318124235453
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.034178621264357
co-applicant_sex_No co-applicant,0.0
co-applicant_sex_Not applicable,0.0
applicant_sex_observed_Not applicable,-0.1461731109029906
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.16479121594335294
co-applicant_sex_observed_No co-applicant,0.0
co-applicant_sex_observed_Not applicable,0.021817203783036455
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,0.039942199949838934
applicant_age_35-44,0.08766161240280321
applicant_age_45-54,-0.20029081949668887
applicant_age_55-64,-0.2209430504940364
applicant_age_65-74,-0.09098037973841956
applicant_age_<25,-0.09308242683922215
applicant_age_>74,-0.05108464527695672
co-applicant_age_35-44,-0.04133516741072426
co-applicant_age_45-54,0.03881012864301543
co-applicant_age_55-64,0.01034146835913895
co-applicant_age_65-74,-0.11257603458845154
co-applicant_age_8888,-0.004207221552596951
co-applicant_age_9999,0.0
co-applicant_age_<25,-0.12877262842575227
co-applicant_age_>74,-0.044598354574553224
applicant_age_above_62_Yes,0.0
submission_of_application_Submitted directly to your institution,0.3195135553601015
initially_payable_to_institution_Not applicable,-0.6801941731808419
initially_payable_to_institution_Not initially payable to your institution,0.0
aus-1_Guaranteed Underwriting System (GUS),0.03294489055916969
aus-1_Loan Prospector (LP) or Loan Product Advisor,-0.16422598963760437
aus-1_Not applicable,0.3541382163057122
aus-1_Other,-0.02666122387796685
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,0.12499955776829058
