Feature,Coefficient
applicant_sex_Applicant selected both male and female,0.0
applicant_sex_Female,0.0
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.0
applicant_sex_Not applicable,0.0
co-applicant_sex_Co-applicant selected both male and female,0.0
co-applicant_sex_Female,0.0
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.002186908445939494
co-applicant_sex_No co-applicant,0.0
co-applicant_sex_Not applicable,0.0
applicant_sex_observed_Not applicable,-0.12452918962051651
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.3521296555070726
co-applicant_sex_observed_No co-applicant,0.0
co-applicant_sex_observed_Not applicable,0.0
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,0.0
applicant_age_35-44,0.08540643708825667
applicant_age_45-54,-0.008379534476594107
applicant_age_55-64,0.0
applicant_age_65-74,0.0
applicant_age_<25,-0.0227312153359968
applicant_age_>74,0.0
co-applicant_age_35-44,0.02613986214877765
co-applicant_age_45-54,-0.016146698426351833
co-applicant_age_55-64,0.0
co-applicant_age_65-74,0.0
co-applicant_age_8888,-0.03546073397962249
co-applicant_age_9999,0.0
co-applicant_age_<25,0.0
co-applicant_age_>74,0.0
applicant_age_above_62_Yes,0.0
submission_of_application_Not submitted directly to your institution,0.0
submission_of_application_Submitted directly to your institution,0.0
initially_payable_to_institution_Initially payable to your institution,0.14172754211859073
initially_payable_to_institution_Not applicable,-0.771464146560221
initially_payable_to_institution_Not initially payable to your institution,0.0
aus-1_Guaranteed Underwriting System (GUS),0.141630916970883
aus-1_Loan Prospector (LP) or Loan Product Advisor,0.0
aus-1_Not applicable,0.4393300053762626
aus-1_Other,-0.00970086458030097
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,-0.17447710393996618
