Feature,Coefficient
applicant_credit_score_type_Not applicable,-0.06991277330874202
applicant_credit_score_type_Other credit scoring model,-0.06397519095841453
applicant_credit_score_type_VantageScore 2.0,-0.06867558046518751
applicant_credit_score_type_VantageScore 3.0,0.0
co-applicant_credit_score_type_Exempt,0.0
co-applicant_credit_score_type_Experian Fair Isaac,0.0
co-applicant_credit_score_type_FICO Risk Score Classic 04,0.0
co-applicant_credit_score_type_FICO Risk Score Classic 98,0.0
co-applicant_credit_score_type_More than one credit scoring model,-0.002732891492961604
co-applicant_credit_score_type_No co-applicant,0.010006029299950404
co-applicant_credit_score_type_Not applicable,-0.41713888915917596
co-applicant_credit_score_type_Other credit scoring model,-0.009752644943679036
co-applicant_credit_score_type_VantageScore 2.0,0.0
applicant_ethnicity-1_Hispanic or Latino,0.34804675651191325
"applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",0.03485456809261636
applicant_ethnicity-1_Not applicable,0.0
co-applicant_ethnicity-1_Hispanic or Latino,-0.00014618099693978096
"co-applicant_ethnicity-1_Information not provided by applicant in mail, internet, or telephone application",0.008809358158799838
co-applicant_ethnicity-1_No co-applicant,-0.009862642787766893
co-applicant_ethnicity-1_Not applicable,0.0
applicant_ethnicity_observed_Not applicable,-0.1503006380890607
applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.0
co-applicant_ethnicity_observed_No co-applicant,-0.009862642787766893
co-applicant_ethnicity_observed_Not applicable,0.0
co-applicant_ethnicity_observed_Not collected on the basis of visual observation or surname,0.0
applicant_race-1_American Indian or Alaska Native,-0.09331750736305415
applicant_race-1_Asian,-0.10637335938230302
applicant_race-1_Black or African American,-0.04976147511983149
"applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",-0.027363482853413102
applicant_race-1_Native Hawaiian or Other Pacific Islander,-0.03878768747395217
applicant_race-1_Not applicable,-0.0013436891020254646
co-applicant_race-1_American Indian or Alaska Native,-0.058247654279740435
co-applicant_race-1_Asian,0.1586213545446296
co-applicant_race-1_Black or African American,-0.020985973939911258
"co-applicant_race-1_Information not provided by applicant in mail, internet, or telephone application",-0.09514030267167724
co-applicant_race-1_Native Hawaiian or Other Pacific Islander,0.0
co-applicant_race-1_No co-applicant,-0.0470018776043866
co-applicant_race-1_Not applicable,0.04431348836172932
applicant_race_observed_Not applicable,-0.1731668746104331
applicant_race_observed_Not collected on the basis of visual observation or surname,0.02977578203879334
co-applicant_race_observed_No co-applicant,-0.0470018776043866
co-applicant_race_observed_Not applicable,0.0
co-applicant_race_observed_Not collected on the basis of visual observation or surname,0.033043869137014736
applicant_sex_Applicant selected both male and female,0.0
applicant_sex_Female,-0.07184102816073298
"applicant_sex_Information not provided by applicant in mail, internet, or telephone application",-0.10356129897244297
applicant_sex_Not applicable,-0.015035287521045953
co-applicant_sex_Co-applicant selected both male and female,0.0
co-applicant_sex_Female,0.14200271122360902
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.0018089280449521505
co-applicant_sex_No co-applicant,-0.04076011618013083
applicant_sex_observed_Not applicable,-0.17392123767545878
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.2976954843162108
co-applicant_sex_observed_No co-applicant,-0.04076011618013083
co-applicant_sex_observed_Not applicable,0.0
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.02978397263163646
applicant_age_35-44,0.14861397960129713
applicant_age_45-54,0.0
applicant_age_55-64,-0.05981919931398459
applicant_age_65-74,0.0
applicant_age_<25,-0.16135463819065965
applicant_age_>74,-0.04906759023493534
co-applicant_age_35-44,0.038000354458814056
co-applicant_age_45-54,-0.0013618082389480967
co-applicant_age_55-64,-0.05823487333919638
co-applicant_age_65-74,-0.02755917909929282
co-applicant_age_8888,-0.02277312186112229
co-applicant_age_9999,-0.03746789216705087
co-applicant_age_<25,-0.06625416868553095
co-applicant_age_>74,-0.03962215245812576
applicant_age_above_62_Yes,0.007224673782968053
submission_of_application_Submitted directly to your institution,0.12170068960970641
initially_payable_to_institution_Not applicable,-0.8300957550057764
initially_payable_to_institution_Not initially payable to your institution,0.15127299101839525
aus-1_Guaranteed Underwriting System (GUS),0.05417103539506742
aus-1_Loan Prospector (LP) or Loan Product Advisor,-0.1857589343762497
aus-1_Not applicable,0.35179784762941957
aus-1_Other,-0.05011254555562324
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,-0.03668381158448957
